filename,time,participant_id,device_model,android_version,screen_width,screen_height,rank,product_name,price,rating,review_count,is_ad
1764924505480_740.jpg,2025-12-05T09:48:25.480000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,Robot Aspirateur Laveur MOVA V50 Ultra Complet,799.0,4.7,10,True
1764924505480_740.jpg,2025-12-05T09:48:25.480000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,2,Robot Aspirateur Laveur DREAME L10S Ultra Gen3 Set,429.0,,,False
1764928982346_765.jpg,2025-12-05T11:03:02.346000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,ECOVACS Robot Aspirateur Laveur ECOVACS Deebot T50 Pro Omni Black Gen 2,799.0,4.7,7,True
1764928982346_765.jpg,2025-12-05T11:03:02.346000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,2,DREAME Robot Aspirateur Laveur DREAME L10S Ultra Gen3 Set,429.0,,,False
1764929786196_797.jpg,2025-12-05T11:16:26.196000,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,1,Robot Aspirateur Laveur IROBOT Roomba Plus 506,449.0,4.5,2,True
1764929786196_797.jpg,2025-12-05T11:16:26.196000,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,2,Robot Aspirateur Laveur DREAME L10S Ultra Gen3 Set,429.0,,,False
1765025043920_838.jpg,2025-12-06T13:44:03.920000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,Robot Aspirateur Laveur BOSCH Spotless Max Noir,849.0,4.3,8,True
1765025043920_838.jpg,2025-12-06T13:44:03.920000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,2,Robot Aspirateur Laveur ECOVACS Deebot X9 Pro Omni noir,679.0,4.4,26,False
1765135013039_875.jpg,2025-12-07T20:16:53.039000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,DREAME Robot Aspirateur Laveur DREAME Aqua 10 Ultra Track Complete White,1499.0,4.9,22,True
1765135013039_875.jpg,2025-12-07T20:16:53.039000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,2,ECOVACS Robot Aspirateur Laveur ECOVACS Deebot X9 Pro Omni noir,679.0,4.4,26,False
1765204775935_922.jpg,2025-12-08T15:39:35.935000,df8398ab-4328-40af-8f11-6d473dec6575,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,1,Robot Aspirateur Laveur IROBOT Roomba Plus 506,449.0,4.5,2,True
1765204775935_922.jpg,2025-12-08T15:39:35.935000,df8398ab-4328-40af-8f11-6d473dec6575,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200,2,Robot Aspirateur Laveur DREAME X50 Ultra Complete White,899.0,4.7,123,False
1765204879768_931.jpg,2025-12-08T15:41:19.768000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,1,BOSCH Robot Aspirateur Laveur BOSCH Spotless Advanced Blanc,479.0,4.7,9,True
1765204879768_931.jpg,2025-12-08T15:41:19.768000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,2,DREAME Robot Aspirateur Laveur DREAME X50 Ultra Complete White,,4.7,123,False
1765205836551_993.jpg,2025-12-08T15:57:16.551000,9ee0d6f1-2994-4681-a747-7bcef630b929,samsung SM-A346B,36 (VANILLA_ICE_CREAM) 16,1080,2340,1,Robot Aspirateur Laveur BOSCH Spotless Advanced Blanc,479.0,4.7,9,False
1765205836551_993.jpg,2025-12-08T15:57:16.551000,9ee0d6f1-2994-4681-a747-7bcef630b929,samsung SM-A346B,36 (VANILLA_ICE_CREAM) 16,1080,2340,2,Robot Aspirateur Laveur DREAME X50 Ultra Complete White,899.0,4.7,123,True
1765205932909_1011.jpg,2025-12-08T15:58:52.909000,45875728-8929-401b-b2cb-73a939b26408,samsung SM-S928B,36 (VANILLA_ICE_CREAM) 16,1080,2340,1,Robot Aspirateur Laveur IROBOT Roomba Max 705 Combo,599.0,3.2,30,True
1765205932909_1011.jpg,2025-12-08T15:58:52.909000,45875728-8929-401b-b2cb-73a939b26408,samsung SM-S928B,36 (VANILLA_ICE_CREAM) 16,1080,2340,2,Robot Aspirateur Laveur DREAME X50 Ultra Complete White,899.0,4.7,123,False
1765206147063_1030.jpg,2025-12-08T16:02:27.063000,abc71164-923c-427b-a327-3b2b68ea5444,samsung SM-G781U1,33 (TIRAMISU) 13,1080,2168,1,Robot Aspirateur Laveur BOSCH Spotless Advanced Blanc,479.0,4.7,9,True
1765206147063_1030.jpg,2025-12-08T16:02:27.063000,abc71164-923c-427b-a327-3b2b68ea5444,samsung SM-G781U1,33 (TIRAMISU) 13,1080,2168,2,Robot Aspirateur Laveur DREAME X50 Ultra Complete White,,4.7,123,False
