filename,time,position,hotel_name,price,rating,is_ad,participant_id,device_model,android_version,screen_width,screen_height
1764166491162_619.jpg,2025-11-26T15:14:51.162000,4,Little National Hotel Sydney,,9.1,False,739a55c0-bb91-4066-898b-783475d44d11,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200
1764167101257_629.jpg,2025-11-26T15:25:01.257000,1,Little National Hotel Sydney,525.0,9.1,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764167101257_629.jpg,2025-11-26T15:25:01.257000,2,Falcon Lodge,140.0,7.2,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764167101257_629.jpg,2025-11-26T15:25:01.257000,3,The Pacific House,300.0,8.3,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764167101257_629.jpg,2025-11-26T15:25:01.257000,4,Song Hotel Sydney,,,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764234393878_634.jpg,2025-11-27T10:06:33.878000,1,Little National Hotel Sydney,529.0,9.1,False,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798
1764234393878_634.jpg,2025-11-27T10:06:33.878000,2,Rydges Sydney Central,761.0,8.2,True,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798
1764234393878_634.jpg,2025-11-27T10:06:33.878000,3,Falcon Lodge,,7.2,False,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798
1764235140904_647.jpg,2025-11-27T10:19:00.904000,1,Little National Hotel Sydney,529.0,9.1,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764235140904_647.jpg,2025-11-27T10:19:00.904000,2,Rydges Camperdown,677.0,7.8,True,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764235140904_647.jpg,2025-11-27T10:19:00.904000,3,Falcon Lodge,141.0,7.2,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764235713818_652.jpg,2025-11-27T10:28:33.818000,1,Little National Hotel Sydney,529.0,9.1,False,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457
1764235713818_652.jpg,2025-11-27T10:28:33.818000,2,Rydges Camperdown,677.0,7.8,True,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457
1764235713818_652.jpg,2025-11-27T10:28:33.818000,3,Song Hotel Sydney,,8.8,False,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457
1764236812961_666.jpg,2025-11-27T10:46:52.961000,1,The Pacific House,300.0,8.3,False,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200
1764236812961_666.jpg,2025-11-27T10:46:52.961000,2,Falcon Lodge,140.0,7.2,False,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200
1764236812961_666.jpg,2025-11-27T10:46:52.961000,3,The Jensen Potts Point,273.0,7.9,False,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200
1764321103997_673.jpg,2025-11-28T10:11:43.997000,1,The Pacific House,300.0,8.3,False,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200
1764321103997_673.jpg,2025-11-28T10:11:43.997000,2,Falcon Lodge,140.0,7.2,False,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200
1764321103997_673.jpg,2025-11-28T10:11:43.997000,3,The Jensen Potts Point,273.0,7.9,False,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200
1764325857222_684.jpg,2025-11-28T11:30:57.222000,1,Little National Hotel Sydney,530.0,9.1,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764325857222_684.jpg,2025-11-28T11:30:57.222000,2,InterContinental Sydney Coogee Beach by IHG,1029.0,8.3,True,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764325857222_684.jpg,2025-11-28T11:30:57.222000,3,Falcon Lodge,141.0,7.2,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764325857222_684.jpg,2025-11-28T11:30:57.222000,4,Song Hotel Sydney,,,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764326091761_689.jpg,2025-11-28T11:34:51.761000,1,Little National Hotel Sydney,530.0,9.1,False,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457
1764326091761_689.jpg,2025-11-28T11:34:51.761000,2,InterContinental Sydney Coogee Beach by IHG,1029.0,8.3,True,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457
1764326091761_689.jpg,2025-11-28T11:34:51.761000,3,Song Hotel Sydney,,8.8,False,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457
1764843773395_730.jpg,2025-12-04T11:22:53.395000,1,The Old Clare by Ode Hotels,827.0,8.4,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764843773395_730.jpg,2025-12-04T11:22:53.395000,2,Rydges Camperdown,682.0,7.8,True,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764843773395_730.jpg,2025-12-04T11:22:53.395000,3,Little National Hotel Sydney,532.0,9.1,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764928936783_764.jpg,2025-12-05T11:02:16.783000,1,The Old Clare by Ode Hotels,828.0,8.4,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764928936783_764.jpg,2025-12-05T11:02:16.783000,2,InterContinental Sydney Coogee Beach by IHG,1405.0,8.3,True,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764928936783_764.jpg,2025-12-05T11:02:16.783000,3,Great Southern Hotel Sydney,438.0,8.2,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764929754774_795.jpg,2025-12-05T11:15:54.774000,1,The Pacific House,300.0,8.3,False,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200
1764929754774_795.jpg,2025-12-05T11:15:54.774000,2,Falcon Lodge,140.0,7.2,False,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200
1764929754774_795.jpg,2025-12-05T11:15:54.774000,3,The Jensen Potts Point,273.0,7.9,False,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200
1764929754774_795.jpg,2025-12-05T11:15:54.774000,4,Little National Hotel Sydney,,9.1,False,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200
1764946228561_815.jpg,2025-12-05T15:50:28.561000,1,Swissotel Sydney,818.0,8.4,False,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457
1764946228561_815.jpg,2025-12-05T15:50:28.561000,2,View Sydney,644.0,8.7,False,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457
1764946228561_815.jpg,2025-12-05T15:50:28.561000,3,Hotel Indigo Sydney Potts Point by IHG,,8.5,False,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457
