filename,time,participant_id,device_model,android_version,screen_width,screen_height,rank,product_name,price,rating,review_count,is_ad
1747993660725_3.jpg,2025-05-23T11:47:40.725000,d4ad4a60-18a4-4ec6-8e80-13c56d27dfba,Xiaomi M2101K6G,31 (S) 12,1080,2177,1,"Ordinateur Portable 11.6 pouces 6Go RAM 128Go SSD Celeron N4020 PC Portable, 360° Pliable...",209.99,4.0,1,True
1747993660725_3.jpg,2025-05-23T11:47:40.725000,d4ad4a60-18a4-4ec6-8e80-13c56d27dfba,Xiaomi M2101K6G,31 (S) 12,1080,2177,2,"Ordinateur Portable Gaming 15,6 Pouces, Pc Portable Gamer 16 Go RAM 512 Go SSD, Portable...",259.99,3.7,14,True
1748253267105_25.jpg,2025-05-26T11:54:27.105000,bb971212-fa95-41e3-927f-31ce3f9b282b,samsung SM-G970F,30 (R) 11,1080,2020,1,,299.99,3.9,17,True
1748253267105_25.jpg,2025-05-26T11:54:27.105000,bb971212-fa95-41e3-927f-31ce3f9b282b,samsung SM-G970F,30 (R) 11,1080,2020,2,,249.0,4.1,464,True
1748262188165_52.jpg,2025-05-26T14:23:08.165000,085aad14-fa69-494f-a246-73983b2f1ea6,samsung SM-G970F,31 (S) 12,1080,2020,1,2025 Newest Ordinateur Portable 14 Pouces PC Portable Win11 256 Go…,199.49,4.3,164,True
1748262188165_52.jpg,2025-05-26T14:23:08.165000,085aad14-fa69-494f-a246-73983b2f1ea6,samsung SM-G970F,31 (S) 12,1080,2020,2,"ACEMAGIC Ordinateur Portable 17,3 Pouces PC Portable 16 Go Ram DDR4…",349.99,4.4,227,True
1749632565099_62.jpg,2025-06-11T11:02:45.099000,b819b7eb-a594-4f66-b71b-ddb9b4068467,samsung SM-G970F,31 (S) 12,1080,2020,1,,349.0,4.4,97,False
1749632565099_62.jpg,2025-06-11T11:02:45.099000,b819b7eb-a594-4f66-b71b-ddb9b4068467,samsung SM-G970F,31 (S) 12,1080,2020,2,Apple MacBook Air 13 Pouces Ordinateur Portable avec Puce M4,1082.0,4.2,50,True
1749632565099_62.jpg,2025-06-11T11:02:45.099000,b819b7eb-a594-4f66-b71b-ddb9b4068467,samsung SM-G970F,31 (S) 12,1080,2020,3,,,,,False
1750408131505_97.jpg,2025-06-20T10:28:51.505000,12d19912-e251-4c3a-9ccd-2306acb3afe3,Google Pixel 4,33 (TIRAMISU) 13,1080,2214,1,"ACER Swift SF14-11-X54K, Ordinateur Portable Copilot IA 14,5"" WQXGA IPS 120Hz",749.0,4.1,93,True
1750408131505_97.jpg,2025-06-20T10:28:51.505000,12d19912-e251-4c3a-9ccd-2306acb3afe3,Google Pixel 4,33 (TIRAMISU) 13,1080,2214,2,"Samsung Galaxy Book4 Edge Ordinateur Portable avec IA 16"" Copilot+ PC, Snapdragon X Elite",1499.95,2.5,2,True
1750408131505_97.jpg,2025-06-20T10:28:51.505000,12d19912-e251-4c3a-9ccd-2306acb3afe3,Google Pixel 4,33 (TIRAMISU) 13,1080,2214,3,"Ordinateur Portable 14,1"" Pouces laptop, 6 Go de RAM, 128 Go de SSD, N4000 Celeron Dual-Core",,4.3,474,False
1750699320820_124.jpg,2025-06-23T19:22:00.820000,f86b630c-252f-47f3-9816-82b82a8847c4,samsung SM-G970F,31 (S) 12,1080,2020,1,"Dell Inspiron 14 (5441) Copilot+ PC Portable 14"" Écran FHD+ 60 Hz,...",809.0,4.2,57,True
1750699320820_124.jpg,2025-06-23T19:22:00.820000,f86b630c-252f-47f3-9816-82b82a8847c4,samsung SM-G970F,31 (S) 12,1080,2020,2,"ACER Swift SF14-11-X54K, Ordinateur Portable Copilot IA 14.5"" WQXGA IPS 120Hz...",1299.0,4.1,93,True
1750956122444_152.jpg,2025-06-26T18:42:02.444000,f86b630c-252f-47f3-9816-82b82a8847c4,samsung SM-G970F,31 (S) 12,1080,2020,1,"Dell Inspiron 14 (5441) Copilot+ PC Portable 14"" Écran FHD+ 60 Hz",809.0,4.2,57,True
1750956122444_152.jpg,2025-06-26T18:42:02.444000,f86b630c-252f-47f3-9816-82b82a8847c4,samsung SM-G970F,31 (S) 12,1080,2020,2,"ACER Swift SF14-11-X54K, Ordinateur Portable Copilot IA 14.5"" WQXGA IPS 120Hz",1299.0,4.1,94,True
1758545774682_185.jpg,2025-09-22T14:56:14.682000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,"Acer Chromebook 315 CB315-4H-C7R0, Ordinateur Portable 15,6"" Full HD, PC Portable",199.0,4.1,588,True
1758545774682_185.jpg,2025-09-22T14:56:14.682000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,2,"Hcjip Ordinateur Portable 15,6 Pouces, 12Go RAM 512Go SSD PC Portable, Celeron N5095",208.99,4.7,7,True
1758545774682_185.jpg,2025-09-22T14:56:14.682000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,3,"Acer Aspire 1 A115-32-C3AK Ordinateur Portable 15,6"" Full HD (Intel Celeron N4500, ...",,,,False
1758545815152_191.jpg,2025-09-22T14:56:55.152000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,1,"Acer Chromebook 315 CB315-4H-C7R0, Ordinateur Portable 15,6"" Full HD, PC...",199.0,4.1,588,False
1758545815152_191.jpg,2025-09-22T14:56:55.152000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,2,Apple MacBook Air 13 Pouces Ordinateur Portable avec Puce M4 : Conçu pour Appl...,1027.84,4.6,174,True
1758545851363_195.jpg,2025-09-22T14:57:31.363000,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798,1,Copilot+PC,,,,True
1758545851363_195.jpg,2025-09-22T14:57:31.363000,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798,2,,,,323,True
1758545851363_195.jpg,2025-09-22T14:57:31.363000,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798,3,,,,11,True
1758545851363_195.jpg,2025-09-22T14:57:31.363000,0e37ec0f-78f2-48f2-ab07-14f8ffd9b642,CROSSCALL Trekker-X4,28 (P) 9,1080,1798,4,,,,3,True
1758546235747_237.jpg,2025-09-22T15:03:55.747000,d732a1fa-b4b4-4578-9c8b-6f16056ad834,realme RMX3151,33 (TIRAMISU) 13,1080,2160,1,"Acer Chromebook 315 CB315-4H-C7R0, Ordinateur Portable 15,6"" Full HD, PC…",199.0,4.1,588,True
1758546235747_237.jpg,2025-09-22T15:03:55.747000,d732a1fa-b4b4-4578-9c8b-6f16056ad834,realme RMX3151,33 (TIRAMISU) 13,1080,2160,2,Apple MacBook Air 13 Pouces Ordinateur Portable avec Puce M4 : Conçu pour Appl…,1027.84,4.6,174,True
1758546320121_241.jpg,2025-09-22T15:05:20.121000,b0f7847f-47f7-4c5c-9e32-329bf06c16f0,samsung SM-G998B,28 (P) 9,1600,900,1,"ACEMAGIC PC Portable 17.3 Pouces Ordinateur Portable 16 Go Ram DDR4 512 Go SSD 4 cœurs Alder Lake N-97,jusqu'...",359.98,,449,True
1758546320121_241.jpg,2025-09-22T15:05:20.121000,b0f7847f-47f7-4c5c-9e32-329bf06c16f0,samsung SM-G998B,28 (P) 9,1600,900,2,bvate Ordinateur Portable 14 Pouces 256 Go Win 11 N4020 Support Expansion 1 to SSD 1080P 2.4G+5G WiFi Mini HD...,229.49,,262,True
1758546320121_241.jpg,2025-09-22T15:05:20.121000,b0f7847f-47f7-4c5c-9e32-329bf06c16f0,samsung SM-G998B,28 (P) 9,1600,900,3,"Acer Aspire 1 A115-32-C3AK Ordinateur Portable 15,6"" Full HD (Intel Celeron N4500, RAM 4 Go, 128 Go eMMC, Intel UHD...",219.99,,1257,False
1759919493235_305.jpg,2025-10-08T12:31:33.235000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,1,"ACEMAGIC AX18 Ordinateur Portable 18.5"" - Ordinateur Portable 16Go RAM 512Go…",382.65,4.3,132,True
1759919493235_305.jpg,2025-10-08T12:31:33.235000,ec18e38e-cea3-4817-abf5-6a89e56b8d54,samsung SM-G970F,31 (S) 12,1080,2020,2,bvate Ordinateur Portable 14 Pouces 256 Go Win 11 N4020 Support Expansion 1 to SS…,229.49,,,True
1764843621742_724.jpg,2025-12-04T11:20:21.742000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,"Energizer EnergyBook Laptop 15.6 Inches HD+ 8GB RAM, SSD 256 GB, Intel Celeron Laptop, UHD…",235.99,3.1,14,True
1764843621742_724.jpg,2025-12-04T11:20:21.742000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,2,Win11 Celeron N4020 14 Inch Laptop Computer 8+256GB Support 1TB SSD Expansion…,218.99,4.3,132,True
1764843621742_724.jpg,2025-12-04T11:20:21.742000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,3,"Acer Aspire 1 A115-32-C3AK 15.6 Inch Full HD Laptop (Intel Celeron N4500, 4GB RAM, 128GB eMMC…",221.09,4.3,1000,False
1764928819503_761.jpg,2025-12-05T11:00:19.503000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,"HP Chromebook 14a-ne1002sf 14 inch HD Laptop, Laptop (Intel Celeron N4500, 4GB RAM, 64GB...",179.0,4.3,82,True
1764928819503_761.jpg,2025-12-05T11:00:19.503000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,2,2025 Laptop 14 Inch 256GB Metal Shell Win 11 N4020 Support Expansion 1TB SSD 1080P...,229.99,4.5,285,True
1764928819503_761.jpg,2025-12-05T11:00:19.503000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,3,"Acer Aspire 1 A115-32-C3AK 15.6 Inch Full HD Laptop (Intel Celeron N4500, 4GB RAM, 128GB eMMC...",209.0,4.3,1000,False
1764946156442_811.jpg,2025-12-05T15:49:16.442000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,1,14 Inch Laptop 6GB RAM+256GB Support SSD Extension 1TB Laptop PC…,219.99,4.5,173,True
1764946156442_811.jpg,2025-12-05T15:49:16.442000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,2,Celeron N5095 Win11 Pro 15.6 Inch Laptop 8GB RAM 256GB SSD Extension 1TB 5G WiFi…,265.99,5.0,6,True
1764946156442_811.jpg,2025-12-05T15:49:16.442000,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457,3,"Acer Aspire 1 A115-32-C3AK 15.6 Inch Full HD Laptop (Intel Celeron N4500, 4GB RAM,…",209.0,4.3,1000,False
1765024962705_833.jpg,2025-12-06T13:42:42.705000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,,235.99,3.2,15,True
1765024962705_833.jpg,2025-12-06T13:42:42.705000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,2,,449.0,4.3,143,True
1765024962705_833.jpg,2025-12-06T13:42:42.705000,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400,3,,874.0,4.7,106,False
