filename,time,position,hotel_name,price,rating,is_ad,participant_id,device_model,android_version,screen_width,screen_height
1764325794254_681.jpg,2025-11-28T11:29:54.254000,1,voco Astoria by IHG,348.0,8.6,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764325794254_681.jpg,2025-11-28T11:29:54.254000,2,New York Hilton Midtown,744.0,7.4,True,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764325794254_681.jpg,2025-11-28T11:29:54.254000,3,Hyatt Place New York/Midtown-South,472.0,8.2,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764325942677_686.jpg,2025-11-28T11:32:22.677000,1,"The Mayfair Hotel Times Square, an Ascend Collection",434.0,8.3,False,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457
1764325942677_686.jpg,2025-11-28T11:32:22.677000,2,New York Hilton Midtown,744.0,7.4,True,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457
1764325942677_686.jpg,2025-11-28T11:32:22.677000,3,Hyatt Place New York/Midtown-South,472.0,8.2,False,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457
1764843732982_728.jpg,2025-12-04T11:22:12.982000,1,Riu Plaza Manhattan Times Square,674.0,8.7,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764843732982_728.jpg,2025-12-04T11:22:12.982000,2,DoubleTree by Hilton New York Downtown,437.0,7.6,True,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764843732982_728.jpg,2025-12-04T11:22:12.982000,3,Hyatt Place New York/Midtown-South,495.0,8.2,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764928839297_762.jpg,2025-12-05T11:00:39.297000,1,Margaritaville Resort Times Square,1045.0,8.5,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764928839297_762.jpg,2025-12-05T11:00:39.297000,2,The Manhattan at Times Square,505.0,5.5,True,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764928839297_762.jpg,2025-12-05T11:00:39.297000,3,Park Central Hotel New York,534.0,7.4,False,1f3b7cb8-df82-4259-85d7-ded487a42a5e,Google Pixel 8a,36 (VANILLA_ICE_CREAM) 16,1080,2400
1764929723603_792.jpg,2025-12-05T11:15:23.603000,1,Hyatt Place New York/Midtown-South,471.0,8.2,False,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200
1764929723603_792.jpg,2025-12-05T11:15:23.603000,2,New Yorker by Lotte Hotels,615.0,7.7,True,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200
1764929723603_792.jpg,2025-12-05T11:15:23.603000,3,Hotel Belleclaire Central Park,490.0,8.4,False,4f3ea42b-1405-491f-ad94-8146aee9ac45,Xiaomi 23113RKC6C,36 (VANILLA_ICE_CREAM) 16,1440,3200
1764946195292_813.jpg,2025-12-05T15:49:55.292000,1,"Hotel Shocard Broadway, Times Square",434.0,7.0,False,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457
1764946195292_813.jpg,2025-12-05T15:49:55.292000,2,Sheraton New York Times Square Hotel,697.0,6.3,True,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457
1764946195292_813.jpg,2025-12-05T15:49:55.292000,3,San Carlos Hotel New York,,,False,160b7ccf-7007-4014-b322-9266b2cbf044,samsung SM-A326B,31 (S) 12,720,1457
