filename,time,participant_id,device_model,android_version,screen_width,screen_height,rank,product_name,price,rating,review_count,is_ad
1747993636890_2.jpg,2025-05-23T11:47:16.890000,d4ad4a60-18a4-4ec6-8e80-13c56d27dfba,Xiaomi M2101K6G,31 (S) 12,1080,2177,1,"PC Portable HP Laptop 15s-fq0040nf 15,6"" Intel Celeron 8 Go RAM 256 Go",359.99,4.5,86,False
1747993636890_2.jpg,2025-05-23T11:47:16.890000,d4ad4a60-18a4-4ec6-8e80-13c56d27dfba,Xiaomi M2101K6G,31 (S) 12,1080,2177,2,"PC portable HP EliteBook 840 G7 14"" écran Full HD Intel® Core™ i5 16 Go",403.0,1.0,1,False
1748009330839_10.jpg,2025-05-23T16:08:50.839000,4f097143-75c2-4002-a45f-41cce4d57bbe,samsung SM-A546B,34 (UPSIDE_DOWN_CAKE) 14,1080,2221,1,"PC Portable Asus Vivobook E410MA-EK2519W 14"" Intel® Celeron® 8 Go RAM 128",249.99,4.5,38,True
1748009330839_10.jpg,2025-05-23T16:08:50.839000,4f097143-75c2-4002-a45f-41cce4d57bbe,samsung SM-A546B,34 (UPSIDE_DOWN_CAKE) 14,1080,2221,2,"PC Portable HP Laptop 15s-fq0040nf 15,6"" Intel Celeron 8 Go RAM 256 Go SSD Gris",359.99,4.5,86,False
1748253233508_24.jpg,2025-05-26T11:53:53.508000,bb971212-fa95-41e3-927f-31ce3f9b282b,samsung SM-G970F,30 (R) 11,1080,2020,1,"PC Portable HP Laptop 15s-fq0040nf 15,6"" Intel Celeron 8 Go",359.99,4.5,88,False
1748253233508_24.jpg,2025-05-26T11:53:53.508000,bb971212-fa95-41e3-927f-31ce3f9b282b,samsung SM-G970F,30 (R) 11,1080,2020,2,"PC portable HP EliteBook 840 G7 14"" écran Full HD Intel® Core™ i5",403.0,1.0,1,False
1748261695853_40.jpg,2025-05-26T14:14:55.853000,5632f03c-7b9b-4132-9d87-af4325635e04,Xiaomi M2101K7BNY,30 (R) 11,1080,2177,1,PC Portable - HP,359.99,4.5,88,False
1748261695853_40.jpg,2025-05-26T14:14:55.853000,5632f03c-7b9b-4132-9d87-af4325635e04,Xiaomi M2101K7BNY,30 (R) 11,1080,2177,2,"PC portable HP EliteBook 840 G7 14"" écran Full HD Intel® Core™ i5 16 Go",403.0,1.0,1,False
1748262170197_51.jpg,2025-05-26T14:22:50.197000,085aad14-fa69-494f-a246-73983b2f1ea6,samsung SM-G970F,31 (S) 12,1080,2020,1,"Ecran PC Gaming TCL 27R83U QD-Mini LED 27"" 4K UHD Noir",599.99,4.5,4,True
1748262170197_51.jpg,2025-05-26T14:22:50.197000,085aad14-fa69-494f-a246-73983b2f1ea6,samsung SM-G970F,31 (S) 12,1080,2020,2,"PC Portable HP Laptop 15s-fq0040nf 15,6\"" Intel Celeron 8 Go",359.99,4.5,88,False
1749632525565_60.jpg,2025-06-11T11:02:05.565000,b819b7eb-a594-4f66-b71b-ddb9b4068467,samsung SM-G970F,31 (S) 12,1080,2020,1,"PC Portable Asus Vivobook S5506WA-MA054W 15,6"" AMD",1149.99,4.5,30,True
1749632525565_60.jpg,2025-06-11T11:02:05.565000,b819b7eb-a594-4f66-b71b-ddb9b4068467,samsung SM-G970F,31 (S) 12,1080,2020,2,"PC portable HP EliteBook 840 G7 14"" écran Full HD Intel® Core™ i5",399.0,1.0,1,False
1750408076406_92.jpg,2025-06-20T10:27:56.406000,12d19912-e251-4c3a-9ccd-2306acb3afe3,Google Pixel 4,33 (TIRAMISU) 13,1080,2214,1,"Ecran PC Gaming TCL 27R83U QD-Mini LED 27"" 4K UHD Noir",599.99,4.5,4,True
1750408076406_92.jpg,2025-06-20T10:27:56.406000,12d19912-e251-4c3a-9ccd-2306acb3afe3,Google Pixel 4,33 (TIRAMISU) 13,1080,2214,2,"PC Portable Asus Vivobook E410MA-EK2519W 14"" Intel® Celeron® 8 Go RAM 128",249.99,4.5,41,False
1750408076406_92.jpg,2025-06-20T10:27:56.406000,12d19912-e251-4c3a-9ccd-2306acb3afe3,Google Pixel 4,33 (TIRAMISU) 13,1080,2214,3,"PC portable HP EliteBook 840 G7 14"" écran Full HD Intel® Core™ i5 16 Go",,,,False
1750699262953_121.jpg,2025-06-23T19:21:02.953000,f86b630c-252f-47f3-9816-82b82a8847c4,samsung SM-G970F,31 (S) 12,1080,2020,1,PC Portable Gaming Acer Predator Helios Neo PHN16-72-,1199.99,6.9,,True
